sample_id	taxon_id	reads
SRR10484443	1160784	0
SRR10484448	1160784	0
SRR10484454	1160784	0
SRR10484459	1160784	0
SRR10484371	912	0
SRR10484376	912	31
SRR10484377	912	30
SRR10484382	912	35
SRR10484388	912	5
SRR10484393	912	6
SRR10484399	912	0
SRR10484404	912	6
SRR10484410	912	8
SRR10484415	912	4
SRR10484421	912	20
SRR10484426	912	27
SRR10484431	912	7
SRR10484432	912	0
SRR10484437	912	1
SRR10484443	912	17
SRR10484448	912	35
SRR10484454	912	2
SRR10484459	912	21
SRR10484371	418223	0
SRR10484376	418223	2
SRR10484377	418223	4
SRR10484382	418223	7
SRR10484388	418223	3
SRR10484393	418223	1
SRR10484399	418223	4
SRR10484404	418223	3
SRR10484410	418223	13
SRR10484415	418223	11
SRR10484421	418223	13
SRR10484426	418223	6
SRR10484431	418223	15
SRR10484432	418223	0
SRR10484437	418223	5
SRR10484443	418223	13
SRR10484448	418223	68
SRR10484454	418223	1
SRR10484459	418223	3
SRR10484371	186650	0
SRR10484376	186650	13
SRR10484377	186650	1
SRR10484382	186650	1
SRR10484388	186650	0
SRR10484393	186650	0
SRR10484399	186650	0
SRR10484404	186650	0
SRR10484410	186650	2
SRR10484415	186650	0
SRR10484421	186650	0
SRR10484426	186650	16
SRR10484431	186650	0
SRR10484432	186650	0
SRR10484437	186650	0
SRR10484443	186650	0
SRR10484448	186650	0
SRR10484454	186650	0
SRR10484459	186650	1
SRR10484371	28209	0
SRR10484376	28209	65
SRR10484377	28209	25
SRR10484382	28209	38
SRR10484388	28209	0
SRR10484393	28209	6
SRR10484399	28209	0
SRR10484404	28209	3
SRR10484410	28209	1
SRR10484415	28209	25
SRR10484421	28209	1
SRR10484426	28209	36
SRR10484431	28209	0
SRR10484432	28209	4
SRR10484437	28209	2
SRR10484443	28209	1
SRR10484448	28209	29
SRR10484454	28209	5
SRR10484459	28209	3
SRR10484371	235	0
SRR10484376	235	1
SRR10484377	235	0
SRR10484382	235	0
SRR10484388	235	0
SRR10484393	235	0
SRR10484399	235	0
SRR10484404	235	0
SRR10484410	235	0
SRR10484415	235	1
SRR10484421	235	0
SRR10484426	235	0
SRR10484431	235	0
SRR10484432	235	0
SRR10484437	235	0
SRR10484443	235	0
SRR10484448	235	0
SRR10484454	235	0
SRR10484459	235	0
SRR10484371	1149952	0
SRR10484376	1149952	1
SRR10484377	1149952	0
SRR10484382	1149952	1
SRR10484388	1149952	0
SRR10484393	1149952	0
SRR10484399	1149952	0
SRR10484404	1149952	0
SRR10484410	1149952	11
SRR10484415	1149952	0
SRR10484421	1149952	0
SRR10484426	1149952	0
SRR10484431	1149952	1
SRR10484432	1149952	1
SRR10484437	1149952	0
SRR10484443	1149952	1
SRR10484448	1149952	1
SRR10484454	1149952	1
SRR10484459	1149952	0
SRR10484371	155194	0
SRR10484376	155194	1
SRR10484377	155194	0
SRR10484382	155194	0
SRR10484388	155194	0
SRR10484393	155194	0
SRR10484399	155194	0
SRR10484404	155194	0
SRR10484410	155194	6
SRR10484415	155194	0
SRR10484421	155194	1
SRR10484426	155194	0
SRR10484431	155194	1
SRR10484432	155194	0
SRR10484437	155194	0
SRR10484443	155194	0
SRR10484448	155194	0
SRR10484454	155194	0
SRR10484459	155194	1
SRR10484371	875170	0
SRR10484376	875170	3
SRR10484377	875170	6
SRR10484382	875170	13
SRR10484388	875170	0
SRR10484393	875170	3
SRR10484399	875170	0
SRR10484404	875170	0
SRR10484410	875170	0
SRR10484415	875170	2
SRR10484421	875170	0
SRR10484426	875170	0
SRR10484431	875170	0
SRR10484432	875170	0
SRR10484437	875170	0
SRR10484443	875170	0
SRR10484448	875170	7
SRR10484454	875170	0
SRR10484459	875170	8
SRR10484371	215743	0
SRR10484376	215743	1
SRR10484377	215743	3
SRR10484382	215743	7
SRR10484388	215743	0
SRR10484393	215743	4
SRR10484399	215743	0
SRR10484404	215743	4
SRR10484410	215743	8
SRR10484415	215743	13
SRR10484421	215743	18
SRR10484426	215743	0
SRR10484431	215743	0
SRR10484432	215743	0
SRR10484437	215743	0
SRR10484443	215743	7
SRR10484448	215743	51
SRR10484454	215743	1
SRR10484459	215743	3
SRR10484371	80849	0
SRR10484376	80849	2
SRR10484377	80849	0
SRR10484382	80849	7
SRR10484388	80849	0
SRR10484393	80849	0
SRR10484399	80849	0
SRR10484404	80849	1
SRR10484410	80849	0
SRR10484415	80849	0
SRR10484421	80849	0
SRR10484426	80849	0
SRR10484431	80849	0
SRR10484432	80849	0
SRR10484437	80849	0
SRR10484443	80849	0
SRR10484448	80849	0
SRR10484454	80849	1
SRR10484459	80849	0
SRR10484371	945	0
SRR10484376	945	1
SRR10484377	945	2
SRR10484382	945	2
SRR10484388	945	1
SRR10484393	945	3
SRR10484399	945	0
SRR10484404	945	0
SRR10484410	945	1
SRR10484415	945	0
SRR10484421	945	7
SRR10484426	945	0
SRR10484431	945	0
SRR10484432	945	0
SRR10484437	945	0
SRR10484443	945	1
SRR10484448	945	2
SRR10484454	945	0
SRR10484459	945	2
SRR10484371	951	0
SRR10484376	951	1
SRR10484377	951	0
SRR10484382	951	0
SRR10484388	951	0
SRR10484393	951	0
SRR10484399	951	0
SRR10484404	951	0
SRR10484410	951	0
SRR10484415	951	0
SRR10484421	951	0
SRR10484426	951	0
SRR10484431	951	0
SRR10484432	951	0
SRR10484437	951	0
SRR10484443	951	11
SRR10484448	951	0
SRR10484454	951	0
SRR10484459	951	0
SRR10484371	898	0
SRR10484376	898	1
SRR10484377	898	1
SRR10484382	898	6
SRR10484388	898	0
SRR10484393	898	5
SRR10484399	898	0
SRR10484404	898	3
SRR10484410	898	0
SRR10484415	898	0
SRR10484421	898	0
SRR10484426	898	1
SRR10484431	898	0
SRR10484432	898	0
SRR10484437	898	0
SRR10484443	898	0
SRR10484448	898	0
SRR10484454	898	0
SRR10484459	898	0
SRR10484371	213118	0
SRR10484376	213118	6
SRR10484377	213118	0
SRR10484382	213118	0
SRR10484388	213118	0
SRR10484393	213118	0
SRR10484399	213118	1
SRR10484404	213118	0
SRR10484410	213118	0
SRR10484415	213118	0
SRR10484421	213118	0
SRR10484426	213118	0
SRR10484431	213118	0
SRR10484432	213118	0
SRR10484437	213118	0
SRR10484443	213118	0
SRR10484448	213118	0
SRR10484454	213118	0
SRR10484459	213118	0
SRR10484371	1660074	0
SRR10484376	1660074	2
SRR10484377	1660074	2
SRR10484382	1660074	1
SRR10484388	1660074	0
SRR10484393	1660074	0
SRR10484399	1660074	0
SRR10484404	1660074	0
SRR10484410	1660074	0
SRR10484415	1660074	19
SRR10484421	1660074	7
SRR10484426	1660074	0
SRR10484431	1660074	0
SRR10484432	1660074	5
SRR10484437	1660074	0
SRR10484443	1660074	0
SRR10484448	1660074	0
SRR10484454	1660074	0
SRR10484459	1660074	2
SRR10484371	1509	0
SRR10484376	1509	1
SRR10484377	1509	0
SRR10484382	1509	0
SRR10484388	1509	0
SRR10484393	1509	2
SRR10484399	1509	0
SRR10484404	1509	0
SRR10484410	1509	6
SRR10484415	1509	5
SRR10484421	1509	3
SRR10484426	1509	0
SRR10484431	1509	0
SRR10484432	1509	0
SRR10484437	1509	0
SRR10484443	1509	38
SRR10484448	1509	2
SRR10484454	1509	0
SRR10484459	1509	8
SRR10484371	1147129	0
SRR10484376	1147129	1
SRR10484377	1147129	4
SRR10484382	1147129	22
SRR10484388	1147129	0
SRR10484393	1147129	3
SRR10484399	1147129	0
SRR10484404	1147129	0
SRR10484410	1147129	0
SRR10484415	1147129	10
SRR10484421	1147129	1
SRR10484426	1147129	0
SRR10484431	1147129	0
SRR10484432	1147129	0
SRR10484437	1147129	0
SRR10484443	1147129	0
SRR10484448	1147129	0
SRR10484454	1147129	0
SRR10484459	1147129	3
SRR10484371	2267265	0
SRR10484376	2267265	1
SRR10484377	2267265	0
SRR10484382	2267265	0
SRR10484388	2267265	0
SRR10484393	2267265	0
SRR10484399	2267265	0
SRR10484404	2267265	0
SRR10484410	2267265	0
SRR10484415	2267265	0
SRR10484421	2267265	0
SRR10484426	2267265	0
SRR10484431	2267265	0
SRR10484432	2267265	0
SRR10484437	2267265	0
SRR10484443	2267265	0
SRR10484448	2267265	0
SRR10484454	2267265	0
SRR10484459	2267265	0
SRR10484371	691437	0
SRR10484376	691437	1
SRR10484377	691437	0
SRR10484382	691437	3
SRR10484388	691437	0
SRR10484393	691437	0
SRR10484399	691437	0
SRR10484404	691437	0
SRR10484410	691437	0
SRR10484415	691437	1
SRR10484421	691437	0
SRR10484426	691437	0
SRR10484431	691437	0
SRR10484432	691437	0
SRR10484437	691437	0
SRR10484443	691437	0
SRR10484448	691437	0
SRR10484454	691437	1
SRR10484459	691437	1
SRR10484371	1930764	0
SRR10484376	1930764	1
SRR10484377	1930764	0
SRR10484382	1930764	26
SRR10484388	1930764	1
SRR10484393	1930764	0
SRR10484399	1930764	0
SRR10484404	1930764	2
SRR10484410	1930764	1
SRR10484415	1930764	8
SRR10484421	1930764	0
SRR10484426	1930764	1
SRR10484431	1930764	0
SRR10484432	1930764	0
SRR10484437	1930764	0
SRR10484443	1930764	4
SRR10484448	1930764	0
SRR10484454	1930764	0
SRR10484459	1930764	25
SRR10484371	72000	0
SRR10484376	72000	1
SRR10484377	72000	0
SRR10484382	72000	5
SRR10484388	72000	5
SRR10484393	72000	0
SRR10484399	72000	0
SRR10484404	72000	0
SRR10484410	72000	0
SRR10484415	72000	0
SRR10484421	72000	0
SRR10484426	72000	1
SRR10484431	72000	0
SRR10484432	72000	2
SRR10484437	72000	0
SRR10484443	72000	0
SRR10484448	72000	0
SRR10484454	72000	1
SRR10484459	72000	4
SRR10484371	1646	0
SRR10484376	1646	2
SRR10484377	1646	19
SRR10484382	1646	14
SRR10484388	1646	1
SRR10484393	1646	7
SRR10484399	1646	0
SRR10484404	1646	12
SRR10484410	1646	3
SRR10484415	1646	6
SRR10484421	1646	13
SRR10484426	1646	0
SRR10484431	1646	2
SRR10484432	1646	2
SRR10484437	1646	0
SRR10484443	1646	8
SRR10484448	1646	28
SRR10484454	1646	1
SRR10484459	1646	16
SRR10484371	157920	0
SRR10484376	157920	2
SRR10484377	157920	3
SRR10484382	157920	4
SRR10484388	157920	5
SRR10484393	157920	7
SRR10484399	157920	0
SRR10484404	157920	1
SRR10484410	157920	5
SRR10484415	157920	1
SRR10484421	157920	0
SRR10484426	157920	2
SRR10484431	157920	0
SRR10484432	157920	0
SRR10484437	157920	0
SRR10484443	157920	1
SRR10484448	157920	3
SRR10484454	157920	0
SRR10484459	157920	3
SRR10484371	1561223	0
SRR10484376	1561223	30
SRR10484377	1561223	14
SRR10484382	1561223	21
SRR10484388	1561223	1
SRR10484393	1561223	18
SRR10484399	1561223	1
SRR10484404	1561223	16
SRR10484410	1561223	2
SRR10484415	1561223	1
SRR10484421	1561223	4
SRR10484426	1561223	18
SRR10484431	1561223	2
SRR10484432	1561223	3
SRR10484437	1561223	4
SRR10484443	1561223	1
SRR10484448	1561223	0
SRR10484454	1561223	0
SRR10484459	1561223	8
SRR10484371	1766	0
SRR10484376	1766	42
SRR10484377	1766	10
SRR10484382	1766	3
SRR10484388	1766	0
SRR10484393	1766	4
SRR10484399	1766	0
SRR10484404	1766	0
SRR10484410	1766	1
SRR10484415	1766	0
SRR10484421	1766	0
SRR10484426	1766	18
SRR10484431	1766	0
SRR10484432	1766	0
SRR10484437	1766	0
SRR10484443	1766	0
SRR10484448	1766	0
SRR10484454	1766	0
SRR10484459	1766	7
SRR10484371	334542	0
SRR10484376	334542	1
SRR10484377	334542	0
SRR10484382	334542	1
SRR10484388	334542	0
SRR10484393	334542	0
SRR10484399	334542	0
SRR10484404	334542	0
SRR10484410	334542	0
SRR10484415	334542	0
SRR10484421	334542	1
SRR10484426	334542	1
SRR10484431	334542	0
SRR10484432	334542	0
SRR10484437	334542	0
SRR10484443	334542	0
SRR10484448	334542	0
SRR10484454	334542	0
SRR10484459	334542	0
SRR10484371	1807790	0
SRR10484376	1807790	1
SRR10484377	1807790	11
SRR10484382	1807790	2
SRR10484388	1807790	0
SRR10484393	1807790	2
SRR10484399	1807790	0
SRR10484404	1807790	0
SRR10484410	1807790	1
SRR10484415	1807790	1
SRR10484421	1807790	0
SRR10484426	1807790	0
SRR10484431	1807790	2
SRR10484432	1807790	0
SRR10484437	1807790	0
SRR10484443	1807790	0
SRR10484448	1807790	6
SRR10484454	1807790	0
SRR10484459	1807790	0
SRR10484371	1849967	0
SRR10484376	1849967	29
SRR10484377	1849967	11
SRR10484382	1849967	10
SRR10484388	1849967	2
SRR10484393	1849967	30
SRR10484399	1849967	2
SRR10484404	1849967	0
SRR10484410	1849967	11
SRR10484415	1849967	7
SRR10484421	1849967	7
SRR10484426	1849967	20
SRR10484431	1849967	0
SRR10484432	1849967	0
SRR10484437	1849967	4
SRR10484443	1849967	16
SRR10484448	1849967	1
SRR10484454	1849967	1
SRR10484459	1849967	3
SRR10484371	1495638	0
SRR10484376	1495638	16
SRR10484377	1495638	2
SRR10484382	1495638	5
SRR10484388	1495638	1
SRR10484393	1495638	0
SRR10484399	1495638	0
SRR10484404	1495638	0
SRR10484410	1495638	1
SRR10484415	1495638	0
SRR10484421	1495638	1
SRR10484426	1495638	41
SRR10484431	1495638	0
SRR10484432	1495638	1
SRR10484437	1495638	103
SRR10484443	1495638	1
SRR10484448	1495638	0
SRR10484454	1495638	3
SRR10484459	1495638	0
SRR10484371	1885	0
SRR10484376	1885	11
SRR10484377	1885	21
SRR10484382	1885	14
SRR10484388	1885	1
SRR10484393	1885	12
SRR10484399	1885	0
SRR10484404	1885	0
SRR10484410	1885	0
SRR10484415	1885	7
SRR10484421	1885	12
SRR10484426	1885	2
SRR10484431	1885	0
SRR10484432	1885	2
SRR10484437	1885	0
SRR10484443	1885	3
SRR10484448	1885	4
SRR10484454	1885	2
SRR10484459	1885	8
SRR10484371	1916	0
SRR10484376	1916	4
SRR10484377	1916	1
SRR10484382	1916	4
SRR10484388	1916	0
SRR10484393	1916	0
SRR10484399	1916	0
SRR10484404	1916	0
SRR10484410	1916	0
SRR10484415	1916	0
SRR10484421	1916	2
SRR10484426	1916	5
SRR10484431	1916	0
SRR10484432	1916	0
SRR10484437	1916	0
SRR10484443	1916	0
SRR10484448	1916	0
SRR10484454	1916	0
SRR10484459	1916	0
SRR10484371	565560	0
SRR10484376	565560	3
SRR10484377	565560	0
SRR10484382	565560	0
SRR10484388	565560	0
SRR10484393	565560	0
SRR10484399	565560	0
SRR10484404	565560	0
SRR10484410	565560	0
SRR10484415	565560	0
SRR10484421	565560	0
SRR10484426	565560	0
SRR10484431	565560	0
SRR10484432	565560	0
SRR10484437	565560	0
SRR10484443	565560	0
SRR10484448	565560	0
SRR10484454	565560	0
SRR10484459	565560	0
SRR10484371	2063	0
SRR10484376	2063	28
SRR10484377	2063	19
SRR10484382	2063	18
SRR10484388	2063	0
SRR10484393	2063	4
SRR10484399	2063	0
SRR10484404	2063	2
SRR10484410	2063	0
SRR10484415	2063	1
SRR10484421	2063	13
SRR10484426	2063	15
SRR10484431	2063	0
SRR10484432	2063	0
SRR10484437	2063	1
SRR10484443	2063	0
SRR10484448	2063	3
SRR10484454	2063	0
SRR10484459	2063	2
SRR10484371	85015	0
SRR10484376	85015	11
SRR10484377	85015	32
SRR10484382	85015	9
SRR10484388	85015	0
SRR10484393	85015	7
SRR10484399	85015	0
SRR10484404	85015	2
SRR10484410	85015	0
SRR10484415	85015	7
SRR10484421	85015	9
SRR10484426	85015	1
SRR10484431	85015	1
SRR10484432	85015	0
SRR10484437	85015	1
SRR10484443	85015	3
SRR10484448	85015	6
SRR10484454	85015	1
SRR10484459	85015	4
SRR10484371	1839	0
SRR10484376	1839	1
SRR10484377	1839	3
SRR10484382	1839	18
SRR10484388	1839	1
SRR10484393	1839	2
SRR10484399	1839	0
SRR10484404	1839	0
SRR10484410	1839	0
SRR10484415	1839	5
SRR10484421	1839	0
SRR10484426	1839	2
SRR10484431	1839	0
SRR10484432	1839	1
SRR10484437	1839	0
SRR10484443	1839	0
SRR10484448	1839	39
SRR10484454	1839	0
SRR10484459	1839	3
SRR10484371	53387	0
SRR10484376	53387	3
SRR10484377	53387	15
SRR10484382	53387	14
SRR10484388	53387	0
SRR10484393	53387	5
SRR10484399	53387	0
SRR10484404	53387	0
SRR10484410	53387	0
SRR10484415	53387	1
SRR10484421	53387	13
SRR10484426	53387	6
SRR10484431	53387	0
SRR10484432	53387	0
SRR10484437	53387	1
SRR10484443	53387	0
SRR10484448	53387	0
SRR10484454	53387	2
SRR10484459	53387	1
SRR10484371	2040	0
SRR10484376	2040	1
SRR10484377	2040	9
SRR10484382	2040	1
SRR10484388	2040	0
SRR10484393	2040	2
SRR10484399	2040	0
SRR10484404	2040	0
SRR10484410	2040	0
SRR10484415	2040	9
SRR10484421	2040	0
SRR10484426	2040	1
SRR10484431	2040	0
SRR10484432	2040	0
SRR10484437	2040	0
SRR10484443	2040	4
SRR10484448	2040	32
SRR10484454	2040	0
SRR10484459	2040	0
SRR10484371	1612551	0
SRR10484376	1612551	1
SRR10484377	1612551	0
SRR10484382	1612551	0
SRR10484388	1612551	0
SRR10484393	1612551	0
SRR10484399	1612551	0
SRR10484404	1612551	0
SRR10484410	1612551	1
SRR10484415	1612551	0
SRR10484421	1612551	0
SRR10484426	1612551	0
SRR10484431	1612551	0
SRR10484432	1612551	0
SRR10484437	1612551	0
SRR10484443	1612551	0
SRR10484448	1612551	0
SRR10484454	1612551	0
SRR10484459	1612551	0
SRR10484371	648999	0
SRR10484376	648999	2
SRR10484377	648999	3
SRR10484382	648999	2
SRR10484388	648999	5
SRR10484393	648999	2
SRR10484399	648999	0
SRR10484404	648999	0
SRR10484410	648999	1
SRR10484415	648999	1
SRR10484421	648999	1
SRR10484426	648999	0
SRR10484431	648999	0
SRR10484432	648999	0
SRR10484437	648999	0
SRR10484443	648999	0
SRR10484448	648999	12
SRR10484454	648999	0
SRR10484459	648999	1
SRR10484371	42255	0
SRR10484376	42255	1
SRR10484377	42255	1
SRR10484382	42255	1
SRR10484388	42255	0
SRR10484393	42255	1
SRR10484399	42255	0
SRR10484404	42255	0
SRR10484410	42255	0
SRR10484415	42255	3
SRR10484421	42255	0
SRR10484426	42255	0
SRR10484431	42255	0
SRR10484432	42255	0
SRR10484437	42255	0
SRR10484443	42255	0
SRR10484448	42255	0
SRR10484454	42255	0
SRR10484459	42255	0
SRR10484371	1890424	0
SRR10484376	1890424	1
SRR10484377	1890424	9
SRR10484382	1890424	16
SRR10484388	1890424	0
SRR10484393	1890424	1
SRR10484399	1890424	0
SRR10484404	1890424	0
SRR10484410	1890424	2
SRR10484415	1890424	2
SRR10484421	1890424	5
SRR10484426	1890424	0
SRR10484431	1890424	0
SRR10484432	1890424	0
SRR10484437	1890424	0
SRR10484443	1890424	0
SRR10484448	1890424	5
SRR10484454	1890424	0
SRR10484459	1890424	4
SRR10484371	1973475	0
SRR10484376	1973475	10
SRR10484377	1973475	1
SRR10484382	1973475	15
SRR10484388	1973475	0
SRR10484393	1973475	0
SRR10484399	1973475	0
SRR10484404	1973475	3
SRR10484410	1973475	0
SRR10484415	1973475	0
SRR10484421	1973475	0
SRR10484426	1973475	0
SRR10484431	1973475	0
SRR10484432	1973475	3
SRR10484437	1973475	0
SRR10484443	1973475	0
SRR10484448	1973475	0
SRR10484454	1973475	0
SRR10484459	1973475	0
SRR10484371	2104	0
SRR10484376	2104	6
SRR10484377	2104	1
SRR10484382	2104	0
SRR10484388	2104	2
SRR10484393	2104	0
SRR10484399	2104	0
SRR10484404	2104	0
SRR10484410	2104	0
SRR10484415	2104	0
SRR10484421	2104	0
SRR10484426	2104	14
SRR10484431	2104	0
SRR10484432	2104	5
SRR10484437	2104	0
SRR10484443	2104	0
SRR10484448	2104	1
SRR10484454	2104	2
SRR10484459	2104	0
SRR10484371	2128	0
SRR10484376	2128	3
SRR10484377	2128	30
SRR10484382	2128	97
SRR10484388	2128	0
SRR10484393	2128	0
SRR10484399	2128	0
SRR10484404	2128	0
SRR10484410	2128	0
SRR10484415	2128	0
SRR10484421	2128	0
SRR10484426	2128	1
SRR10484431	2128	0
SRR10484432	2128	0
SRR10484437	2128	0
SRR10484443	2128	40
SRR10484448	2128	0
SRR10484454	2128	0
SRR10484459	2128	0
SRR10484371	28903	0
SRR10484376	28903	1
SRR10484377	28903	110
SRR10484382	28903	5
SRR10484388	28903	8
SRR10484393	28903	0
SRR10484399	28903	0
SRR10484404	28903	9
SRR10484410	28903	3
SRR10484415	28903	2
SRR10484421	28903	0
SRR10484426	28903	20
SRR10484431	28903	0
SRR10484432	28903	0
SRR10484437	28903	10
SRR10484443	28903	0
SRR10484448	28903	0
SRR10484454	28903	5
SRR10484459	28903	4
SRR10484371	2129	0
SRR10484376	2129	1
SRR10484377	2129	27
SRR10484382	2129	16
SRR10484388	2129	0
SRR10484393	2129	2
SRR10484399	2129	0
SRR10484404	2129	0
SRR10484410	2129	0
SRR10484415	2129	1
SRR10484421	2129	0
SRR10484426	2129	0
SRR10484431	2129	0
SRR10484432	2129	0
SRR10484437	2129	1
SRR10484443	2129	0
SRR10484448	2129	0
SRR10484454	2129	0
SRR10484459	2129	5
SRR10484371	1970189	0
SRR10484376	1970189	3
SRR10484377	1970189	5
SRR10484382	1970189	0
SRR10484388	1970189	0
SRR10484393	1970189	0
SRR10484399	1970189	0
SRR10484404	1970189	0
SRR10484410	1970189	5
SRR10484415	1970189	3
SRR10484421	1970189	4
SRR10484426	1970189	0
SRR10484431	1970189	0
SRR10484432	1970189	0
SRR10484437	1970189	0
SRR10484443	1970189	5
SRR10484448	1970189	21
SRR10484454	1970189	0
SRR10484459	1970189	1
SRR10484371	1896175	0
SRR10484376	1896175	1
SRR10484377	1896175	120
SRR10484382	1896175	0
SRR10484388	1896175	0
SRR10484393	1896175	4
SRR10484399	1896175	0
SRR10484404	1896175	5
SRR10484410	1896175	0
SRR10484415	1896175	2
SRR10484421	1896175	4
SRR10484426	1896175	0
SRR10484431	1896175	0
SRR10484432	1896175	49
SRR10484437	1896175	0
SRR10484443	1896175	2
SRR10484448	1896175	0
SRR10484454	1896175	2
SRR10484459	1896175	0
SRR10484371	319236	0
SRR10484376	319236	25
SRR10484377	319236	127
SRR10484382	319236	14
SRR10484388	319236	1
SRR10484393	319236	0
SRR10484399	319236	0
SRR10484404	319236	12
SRR10484410	319236	0
SRR10484415	319236	14
SRR10484421	319236	0
SRR10484426	319236	0
SRR10484431	319236	0
SRR10484432	319236	3
SRR10484437	319236	0
SRR10484443	319236	0
SRR10484448	319236	0
SRR10484454	319236	7
SRR10484459	319236	1
SRR10484371	1239415	0
SRR10484376	1239415	3
SRR10484377	1239415	5
SRR10484382	1239415	13
SRR10484388	1239415	21
SRR10484393	1239415	4
SRR10484399	1239415	0
SRR10484404	1239415	14
SRR10484410	1239415	2
SRR10484415	1239415	11
SRR10484421	1239415	0
SRR10484426	1239415	19
SRR10484431	1239415	0
SRR10484432	1239415	1
SRR10484437	1239415	2
SRR10484443	1239415	36
SRR10484448	1239415	1
SRR10484454	1239415	0
SRR10484459	1239415	3
SRR10484371	1336794	0
SRR10484376	1336794	1
SRR10484377	1336794	8
SRR10484382	1336794	6
SRR10484388	1336794	6
SRR10484393	1336794	1
SRR10484399	1336794	0
SRR10484404	1336794	0
SRR10484410	1336794	1
SRR10484415	1336794	3
SRR10484421	1336794	3
SRR10484426	1336794	0
SRR10484431	1336794	0
SRR10484432	1336794	0
SRR10484437	1336794	0
SRR10484443	1336794	5
SRR10484448	1336794	1
SRR10484454	1336794	2
SRR10484459	1336794	1
SRR10484371	164514	0
SRR10484376	164514	3
SRR10484377	164514	4
SRR10484382	164514	37
SRR10484388	164514	4
SRR10484393	164514	3
SRR10484399	164514	0
SRR10484404	164514	0
SRR10484410	164514	3
SRR10484415	164514	6
SRR10484421	164514	7
SRR10484426	164514	0
SRR10484431	164514	3
SRR10484432	164514	0
SRR10484437	164514	0
SRR10484443	164514	0
SRR10484448	164514	0
SRR10484454	164514	0
SRR10484459	164514	2
SRR10484371	48461	0
SRR10484376	48461	103
SRR10484377	48461	4
SRR10484382	48461	0
SRR10484388	48461	0
SRR10484393	48461	0
SRR10484399	48461	2
SRR10484404	48461	1
SRR10484410	48461	24
SRR10484415	48461	0
SRR10484421	48461	35
SRR10484426	48461	470
SRR10484431	48461	1
SRR10484432	48461	94
SRR10484437	48461	558
SRR10484443	48461	1
SRR10484448	48461	25
SRR10484454	48461	36
SRR10484459	48461	4
SRR10484371	1704307	0
SRR10484376	1704307	5
SRR10484377	1704307	4
SRR10484382	1704307	14
SRR10484388	1704307	2
SRR10484393	1704307	0
SRR10484399	1704307	0
SRR10484404	1704307	0
SRR10484410	1704307	0
SRR10484415	1704307	0
SRR10484421	1704307	0
SRR10484426	1704307	2
